"GEO_ID","P005001","P005002","P005003","P005004","P005005","P005006","P005007","P005008","P005009","P005010","P005011","P005012","P005013","P005014","P005015","P005016","P005017","NAME"
"id","Total","Total!!Not Hispanic or Latino","Total!!Not Hispanic or Latino!!White alone","Total!!Not Hispanic or Latino!!Black or African American alone","Total!!Not Hispanic or Latino!!American Indian and Alaska Native alone","Total!!Not Hispanic or Latino!!Asian alone","Total!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Total!!Not Hispanic or Latino!!Some Other Race alone","Total!!Not Hispanic or Latino!!Two or More Races","Total!!Hispanic or Latino","Total!!Hispanic or Latino!!White alone","Total!!Hispanic or Latino!!Black or African American alone","Total!!Hispanic or Latino!!American Indian and Alaska Native alone","Total!!Hispanic or Latino!!Asian alone","Total!!Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","Total!!Hispanic or Latino!!Some Other Race alone","Total!!Hispanic or Latino!!Two or More Races","Geographic Area Name"
"8600000US95699","154","146","141","0","0","0","0","0","5","8","1","0","0","1","0","2","4","ZCTA5 95699"
"8600000US95701","983","949","918","1","1","10","1","0","18","34","22","0","7","0","0","5","0","ZCTA5 95701"
"8600000US95703","897","841","787","8","13","11","2","0","20","56","41","0","2","0","1","5","7","ZCTA5 95703"
"8600000US95709","4772","4188","3984","6","36","42","1","18","101","584","311","6","16","2","3","218","28","ZCTA5 95709"
"8600000US95713","9495","8815","8320","34","97","72","5","14","273","680","389","1","35","13","0","144","98","ZCTA5 95713"
"8600000US95714","382","363","334","0","6","2","0","7","14","19","8","0","1","0","0","6","4","ZCTA5 95714"
"8600000US95715","115","110","95","0","5","0","0","0","10","5","1","0","1","0","0","0","3","ZCTA5 95715"
"8600000US95717","231","211","203","0","4","0","0","0","4","20","10","0","0","0","0","10","0","ZCTA5 95717"
"8600000US95720","157","144","115","1","2","6","3","3","14","13","11","0","1","0","0","1","0","ZCTA5 95720"
"8600000US95721","37","35","35","0","0","0","0","0","0","2","1","0","0","0","0","1","0","ZCTA5 95721"
"8600000US95722","4585","4342","4147","4","20","42","6","8","115","243","183","0","4","3","0","34","19","ZCTA5 95722"
"8600000US95724","27","26","21","1","0","0","0","0","4","1","1","0","0","0","0","0","0","ZCTA5 95724"
"8600000US95726","8842","8173","7728","21","135","69","2","9","209","669","421","2","34","2","3","149","58","ZCTA5 95726"
"8600000US95728","386","371","352","0","0","5","1","3","10","15","13","0","2","0","0","0","0","ZCTA5 95728"
"8600000US95735","68","65","63","0","0","0","0","0","2","3","3","0","0","0","0","0","0","ZCTA5 95735"
"8600000US95736","240","212","163","10","0","23","9","2","5","28","7","0","0","0","0","15","6","ZCTA5 95736"
"8600000US95742","7749","6829","3383","486","24","2467","59","19","391","920","479","22","14","32","4","268","101","ZCTA5 95742"
"8600000US95746","21460","20147","17712","180","95","1423","26","54","657","1313","930","8","31","9","1","173","161","ZCTA5 95746"
"8600000US95747","51870","45849","36955","1142","223","5425","153","111","1840","6021","3436","54","98","96","25","1491","821","ZCTA5 95747"
"8600000US95757","40222","32872","11135","5308","58","13478","505","77","2311","7350","3116","254","94","221","21","2773","871","ZCTA5 95757"
"8600000US95758","60435","48655","22211","7718","157","14048","688","165","3668","11780","5227","294","191","310","32","4227","1499","ZCTA5 95758"
"8600000US95762","38797","35247","29618","567","133","3424","66","88","1351","3550","2462","17","39","68","4","526","434","ZCTA5 95762"
"8600000US95765","33974","30168","25018","518","110","3058","81","45","1338","3806","2414","28","71","54","5","737","497","ZCTA5 95765"
"8600000US95776","21902","10717","7228","335","90","2380","109","24","551","11185","5326","62","148","30","2","4936","681","ZCTA5 95776"
"8600000US95811","7595","6141","3924","947","84","797","34","25","330","1454","685","39","55","29","3","477","166","ZCTA5 95811"
"8600000US95814","9922","7875","5071","1324","117","898","26","62","377","2047","1064","36","71","25","1","672","178","ZCTA5 95814"
"8600000US95815","24680","14990","8667","2688","200","2176","237","25","997","9690","3940","229","222","77","19","4412","791","ZCTA5 95815"
"8600000US95816","15579","13126","11070","608","97","704","33","41","573","2453","1275","42","59","43","1","724","309","ZCTA5 95816"
"8600000US95817","13534","10116","5692","2549","103","1017","37","35","683","3418","1234","129","122","36","1","1450","446","ZCTA5 95817"
"8600000US95818","19811","16715","11520","1578","104","2439","88","75","911","3096","1430","85","115","61","10","1006","389","ZCTA5 95818"
"8600000US95819","17141","14982","13068","387","61","773","48","41","604","2159","1298","26","43","29","3","509","251","ZCTA5 95819"
"8600000US95820","34480","20055","10662","3825","262","3642","258","84","1322","14425","5284","227","377","120","24","7065","1328","ZCTA5 95820"
"8600000US95821","33550","27224","21115","2767","239","1518","197","79","1309","6326","2483","141","174","57","15","2790","666","ZCTA5 95821"
"8600000US95822","42347","29740","11754","7036","211","7953","853","129","1804","12607","4693","359","305","151","28","5881","1190","ZCTA5 95822"
"8600000US95823","73985","49136","11083","16253","303","15827","1936","188","3546","24849","8644","736","410","280","67","12656","2056","ZCTA5 95823"
"8600000US95824","30221","17149","4807","2721","175","8117","400","33","896","13072","4871","183","258","102","25","6800","833","ZCTA5 95824"
"8600000US95825","31084","23249","15210","3683","191","2408","233","80","1444","7835","3072","236","137","71","13","3570","736","ZCTA5 95825"
"8600000US95826","36628","29344","20079","3574","266","3356","185","68","1816","7284","2970","220","186","113","17","2905","873","ZCTA5 95826"
"8600000US95827","20269","16476","10836","2331","102","1865","155","42","1145","3793","1706","102","86","52","13","1349","485","ZCTA5 95827"
"8600000US95828","57862","43405","13471","8372","263","17710","925","103","2561","14457","5206","392","304","246","38","6971","1300","ZCTA5 95828"
"8600000US95829","24755","20320","9212","2332","116","7128","241","68","1223","4435","2055","79","50","143","10","1615","483","ZCTA5 95829"
"8600000US95830","934","771","541","34","4","164","8","0","20","163","56","5","4","1","0","83","14","ZCTA5 95830"
"8600000US95831","41321","34951","15530","5412","167","11394","293","115","2040","6370","2804","260","165","181","18","2064","878","ZCTA5 95831"
"8600000US95832","11924","8596","1234","2557","49","3595","524","28","609","3328","1209","164","39","47","7","1562","300","ZCTA5 95832"
"8600000US95833","37293","23407","12268","5159","238","3546","391","107","1698","13886","5416","311","285","125","27","6464","1258","ZCTA5 95833"
"8600000US95834","25899","18803","7564","4088","115","5291","299","103","1343","7096","2707","274","118","112","6","3187","692","ZCTA5 95834"
"8600000US95835","35936","29556","13306","4609","95","9024","383","105","2034","6380","2943","181","109","167","19","2210","751","ZCTA5 95835"
"8600000US95837","315","274","239","5","1","22","0","0","7","41","28","0","1","0","0","9","3","ZCTA5 95837"
"8600000US95838","36764","25518","9540","6457","303","6644","886","74","1614","11246","3596","277","235","126","31","6028","953","ZCTA5 95838"
"8600000US95841","19448","16280","12340","1882","188","853","105","40","872","3168","1413","92","67","33","7","1095","461","ZCTA5 95841"
"8600000US95842","31806","24377","17131","3492","205","1631","188","63","1667","7429","2807","170","149","90","15","3349","849","ZCTA5 95842"
"8600000US95843","45048","38540","25833","3839","253","5854","353","75","2333","6508","2878","185","135","135","37","2164","974","ZCTA5 95843"
"8600000US95864","22447","20055","17342","621","105","1200","45","61","681","2392","1291","36","37","28","8","753","239","ZCTA5 95864"
"8600000US95901","31314","23317","17895","1039","473","2406","84","32","1388","7997","3038","125","198","56","14","3728","838","ZCTA5 95901"
"8600000US95903","1732","1485","1130","157","24","61","9","4","100","247","127","10","10","5","0","56","39","ZCTA5 95903"
"8600000US95910","86","84","82","0","1","0","0","0","1","2","1","0","0","0","0","0","1","ZCTA5 95910"
"8600000US95912","4685","1919","1731","18","51","41","5","6","67","2766","1222","0","11","1","5","1424","103","ZCTA5 95912"
"8600000US95914","578","538","495","7","7","1","0","0","28","40","20","0","4","0","0","14","2","ZCTA5 95914"
"8600000US95915","44","44","42","0","0","0","0","0","2","0","0","0","0","0","0","0","0","ZCTA5 95915"
"8600000US95916","1441","1348","1213","8","38","12","4","0","73","93","49","0","14","0","0","12","18","ZCTA5 95916"
"8600000US95917","3155","2287","2081","27","40","59","2","3","75","868","400","5","34","1","0","385","43","ZCTA5 95917"
"8600000US95918","2339","2142","1921","14","43","67","0","3","94","197","93","1","5","1","0","51","46","ZCTA5 95918"
"8600000US95919","1378","1292","1159","4","37","13","8","1","70","86","56","0","5","1","0","7","17","ZCTA5 95919"
"8600000US95920","274","162","143","4","8","1","0","6","0","112","51","0","1","0","0","59","1","ZCTA5 95920"
"8600000US95922","687","631","555","1","20","9","1","1","44","56","30","0","9","1","0","11","5","ZCTA5 95922"
"8600000US95923","58","58","56","0","0","2","0","0","0","0","0","0","0","0","0","0","0","ZCTA5 95923"
"8600000US95925","295","268","227","6","8","0","4","1","22","27","7","3","0","0","0","5","12","ZCTA5 95925"
"8600000US95926","37725","32464","28298","834","253","1574","82","73","1350","5261","2379","69","142","25","12","2033","601","ZCTA5 95926"
"8600000US95928","36511","30565","26737","571","404","1560","72","64","1157","5946","2665","44","167","24","6","2507","533","ZCTA5 95928"
"8600000US95930","69","68","60","0","3","0","0","0","5","1","1","0","0","0","0","0","0","ZCTA5 95930"
"8600000US95932","7718","4057","3600","46","149","95","41","14","112","3661","1688","15","63","5","3","1689","198","ZCTA5 95932"
"8600000US95934","274","244","227","1","10","1","0","0","5","30","19","0","5","0","0","1","5","ZCTA5 95934"
"8600000US95935","631","591","508","3","47","2","0","0","31","40","16","1","2","2","0","13","6","ZCTA5 95935"
"8600000US95936","352","339","322","0","8","2","0","0","7","13","12","0","0","0","0","0","1","ZCTA5 95936"
"8600000US95937","1491","915","730","107","9","18","5","3","43","576","192","4","16","0","0","319","45","ZCTA5 95937"
"8600000US95938","3787","3331","3173","11","35","19","2","14","77","456","345","1","2","0","1","81","26","ZCTA5 95938"
"8600000US95939","604","533","333","30","141","3","2","3","21","71","24","0","13","1","0","30","3","ZCTA5 95939"
"8600000US95941","563","534","479","4","10","10","0","0","31","29","14","0","6","0","0","6","3","ZCTA5 95941"
"8600000US95942","1301","1247","1191","7","6","4","1","6","32","54","37","1","1","0","0","14","1","ZCTA5 95942"
"8600000US95943","879","706","694","0","1","3","0","0","8","173","87","0","0","6","0","54","26","ZCTA5 95943"
"8600000US95944","46","46","45","0","1","0","0","0","0","0","0","0","0","0","0","0","0","ZCTA5 95944"
"8600000US95945","25199","23151","21739","68","261","314","19","27","723","2048","1129","19","91","7","2","564","236","ZCTA5 95945"
"8600000US95946","9790","9188","8693","31","89","104","19","9","243","602","415","5","25","10","0","76","71","ZCTA5 95946"
"8600000US95947","1899","1709","1423","3","181","15","1","0","86","190","110","1","23","0","0","36","20","ZCTA5 95947"
"8600000US95948","10810","6414","5655","43","106","343","4","11","252","4396","1833","28","77","14","0","2169","275","ZCTA5 95948"
"8600000US95949","19741","18535","17628","65","168","158","17","35","464","1206","769","10","45","12","1","238","131","ZCTA5 95949"
"8600000US95950","569","191","171","0","0","1","0","0","19","378","227","7","3","0","0","124","17","ZCTA5 95950"
"8600000US95951","2601","442","354","10","15","46","0","1","16","2159","869","13","12","0","0","1186","79","ZCTA5 95951"
"8600000US95953","10718","6084","4466","122","95","1101","21","23","256","4634","1815","21","71","25","3","2398","301","ZCTA5 95953"
"8600000US95954","12251","11425","10727","41","126","90","17","13","411","826","544","1","24","3","0","128","126","ZCTA5 95954"
"8600000US95955","1517","856","795","13","20","13","2","2","11","661","248","0","5","2","0","382","24","ZCTA5 95955"
"8600000US95956","401","380","364","0","9","0","0","0","7","21","10","0","4","1","0","3","3","ZCTA5 95956"
"8600000US95957","761","548","488","2","18","18","0","0","22","213","76","0","1","0","0","123","13","ZCTA5 95957"
"8600000US95959","17838","16853","15932","95","128","194","15","31","458","985","638","5","22","9","6","175","130","ZCTA5 95959"
"8600000US95960","796","771","673","2","26","23","0","1","46","25","14","0","7","0","0","0","4","ZCTA5 95960"
"8600000US95961","26510","18036","13459","851","485","1876","160","46","1159","8474","3129","87","156","76","6","4215","805","ZCTA5 95961"
"8600000US95962","1567","1470","1359","7","22","27","0","5","50","97","63","1","1","4","0","16","12","ZCTA5 95962"
"8600000US95963","15493","9883","9030","79","177","302","9","15","271","5610","2340","18","76","15","1","2868","292","ZCTA5 95963"
"8600000US95965","20384","17822","13789","345","614","2169","62","26","817","2562","1120","21","140","15","11","908","347","ZCTA5 95965"
"8600000US95966","30643","26986","22072","742","1094","1667","61","17","1333","3657","1769","52","175","14","11","1209","427","ZCTA5 95966"
"8600000US95968","1412","950","769","3","57","59","1","0","61","462","138","3","18","2","0","274","27","ZCTA5 95968"
"8600000US95969","27549","25646","24188","107","257","339","30","26","699","1903","1180","15","63","13","2","398","232","ZCTA5 95969"
"8600000US95970","530","369","357","0","6","2","1","0","3","161","44","0","5","0","0","103","9","ZCTA5 95970"
"8600000US95971","5970","5600","5075","141","97","41","6","13","227","370","205","6","14","3","0","106","36","ZCTA5 95971"
"8600000US95973","31957","27402","24627","386","345","1016","63","65","900","4555","2201","41","132","25","8","1677","471","ZCTA5 95973"
"8600000US95974","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ZCTA5 95974"
"8600000US95975","1769","1673","1560","5","26","26","7","1","48","96","65","0","1","0","1","16","13","ZCTA5 95975"
"8600000US95977","1678","1518","1419","0","30","23","0","0","46","160","83","1","10","0","0","54","12","ZCTA5 95977"
"8600000US95978","143","133","116","1","4","1","0","0","11","10","4","1","0","0","0","0","5","ZCTA5 95978"
"8600000US95979","597","505","437","35","14","3","3","0","13","92","34","0","6","2","0","44","6","ZCTA5 95979"
"8600000US95981","97","87","77","1","6","0","0","0","3","10","1","0","7","0","0","2","0","ZCTA5 95981"
"8600000US95982","3221","2773","2571","15","43","31","1","6","106","448","208","2","12","1","0","174","51","ZCTA5 95982"
"8600000US95983","428","415","385","0","13","0","0","0","17","13","7","0","1","0","0","5","0","ZCTA5 95983"
"8600000US95984","120","105","102","0","2","0","0","0","1","15","11","0","0","0","0","2","2","ZCTA5 95984"
"8600000US95986","162","154","145","0","4","0","0","0","5","8","4","0","0","0","0","4","0","ZCTA5 95986"
"8600000US95987","5992","1855","1568","56","56","115","7","7","46","4137","1891","5","30","4","1","2061","145","ZCTA5 95987"
"8600000US95988","8857","6311","5563","72","157","330","12","14","163","2546","979","12","47","26","1","1330","151","ZCTA5 95988"
"8600000US95991","40593","26459","20022","935","386","3467","145","58","1446","14134","5097","95","198","104","18","7480","1142","ZCTA5 95991"
"8600000US95993","36067","29164","18046","624","350","8689","86","101","1268","6903","2450","84","140","87","4","3559","579","ZCTA5 95993"
"8600000US96001","33865","31373","28234","381","763","695","44","46","1210","2492","1327","17","157","18","6","572","395","ZCTA5 96001"
"8600000US96002","33298","29869","26067","346","662","1549","38","27","1180","3429","1732","28","137","15","12","1117","388","ZCTA5 96002"
"8600000US96003","44461","41124","37261","421","779","1135","60","63","1405","3337","1862","35","139","36","14","866","385","ZCTA5 96003"
"8600000US96006","557","491","472","3","5","2","0","0","9","66","27","0","4","0","0","31","4","ZCTA5 96006"
"8600000US96007","22841","20464","18389","117","678","409","49","23","799","2377","1189","12","140","14","1","722","299","ZCTA5 96007"
"8600000US96008","1231","1159","1084","4","26","14","5","3","23","72","39","0","2","0","0","24","7","ZCTA5 96008"
"8600000US96009","569","488","469","1","7","2","0","0","9","81","43","0","9","0","0","25","4","ZCTA5 96009"
"8600000US96010","239","220","193","2","13","1","0","0","11","19","4","0","1","0","0","13","1","ZCTA5 96010"
"8600000US96011","218","210","168","0","32","0","0","0","10","8","7","0","0","0","0","1","0","ZCTA5 96011"
"8600000US96013","4212","3793","3388","14","236","14","1","1","139","419","178","7","52","1","1","127","53","ZCTA5 96013"
